        0.146471       -0.104929        8.683841      679.916029        0.000000        0.000000        0.000000
        0.148450       -0.086479        9.959367      608.929193        0.000000        0.000000        0.000000
        0.150429       -0.065654       11.083262      526.701711        0.000000        0.000000        0.000000
        0.152409       -0.042774       12.034766      434.738292        0.000000        0.000000        0.000000
        0.154388       -0.018200       12.796275      334.722401        0.000000        0.000000        0.000000
        0.156367        0.007680       13.353663      228.485353        0.000000        0.000000        0.000000
        0.158347        0.034450       13.696541      117.972696        0.000000        0.000000        0.000000
        0.160326        0.061681       13.818449        5.208496        0.000000        0.000000        0.000000
        0.162305        0.088932       13.716975     -107.741822        0.000000        0.000000        0.000000
        0.164285        0.115762       13.393798     -218.809386        0.000000        0.000000        0.000000
        0.166264        0.141740       12.854659     -325.959860        0.000000        0.000000        0.000000
        0.168243        0.166446       12.109252     -427.230789        0.000000        0.000000        0.000000
        0.170223        0.189485       11.171050     -520.767621        0.000000        0.000000        0.000000
        0.172202        0.210494       10.057057     -604.857758        0.000000        0.000000        0.000000
        0.174181        0.229144        8.787494     -677.961989        0.000000        0.000000        0.000000
        0.176161        0.245150        7.385430     -738.742749        0.000000        0.000000        0.000000
        0.178140        0.258274        5.876357     -786.088672        0.000000        0.000000        0.000000
        0.180119        0.268333        4.287722     -819.134992        0.000000        0.000000        0.000000
        0.182099        0.275198        2.648425     -837.279420        0.000000        0.000000        0.000000
        0.184078        0.278797        0.988287     -840.193193        0.000000        0.000000        0.000000
        0.186057        0.279119       -0.662495     -827.827117        0.000000        0.000000        0.000000
        0.188037        0.276213       -2.273908     -800.412460        0.000000        0.000000        0.000000
        0.190016        0.270186       -3.816668     -758.456713        0.000000        0.000000        0.000000
        0.191995        0.261200       -5.262759     -702.734266        0.000000        0.000000        0.000000
        0.193975        0.249474       -6.585948     -634.272192        0.000000        0.000000        0.000000
        0.195954        0.235274       -7.762269     -554.331393        0.000000        0.000000        0.000000
        0.197933        0.218912       -8.770456     -464.383449        0.000000        0.000000        0.000000
        0.199912        0.200739       -9.592341     -366.083600        0.000000        0.000000        0.000000
        0.201892        0.181138      -10.213182     -261.240358        0.000000        0.000000        0.000000
        0.203871        0.160518      -10.621936     -151.782307        0.000000        0.000000        0.000000
        0.205850        0.139307      -10.811462      -39.722696        0.000000        0.000000        0.000000
        0.207830        0.117940      -10.778650       72.877527        0.000000        0.000000        0.000000
        0.209809        0.096857      -10.524479      183.947543        0.000000        0.000000        0.000000
        0.211788        0.076491      -10.054000      291.444686        0.000000        0.000000        0.000000
        0.213768        0.057261       -9.376240      393.391941        0.000000        0.000000        0.000000
        0.215747        0.039566       -8.504042      487.914243        0.000000        0.000000        0.000000
        0.217726        0.023773       -7.453821      573.272895        0.000000        0.000000        0.000000
        0.219706        0.010215       -6.245270      647.897493        0.000000        0.000000        0.000000
        0.221685       -0.000816       -4.900995      710.414755        0.000000        0.000000        0.000000
        0.223664       -0.009077       -3.446099      759.673735        0.000000        0.000000        0.000000
        0.225644       -0.014375       -1.907722      794.766950        0.000000        0.000000        0.000000
        0.227623       -0.016574       -0.314544      815.047044        0.000000        0.000000        0.000000
        0.229602       -0.015595        1.303743      820.138672        0.000000        0.000000        0.000000
        0.231582       -0.011418        2.916982      809.945389        0.000000        0.000000        0.000000
        0.233561       -0.004083        4.495100      784.651428        0.000000        0.000000        0.000000
        0.235540        0.006312        6.008665      744.718311        0.000000        0.000000        0.000000
        0.237520        0.019612        7.429424      690.876382        0.000000        0.000000        0.000000
        0.239499        0.035605        8.730822      624.111400        0.000000        0.000000        0.000000
        0.241478        0.054032        9.888492      545.646440        0.000000        0.000000        0.000000
        0.243458        0.074586       10.880697      456.919443        0.000000        0.000000        0.000000
