Time,AlphaDeg,ReferenceCl,InitialCl,ModelCl,ReferenceCd,InitialCd,ModelCd,ReferenceCm,InitialCm,ModelCm
2.732474694,29.4360361514546,2.501311014,1.71456986152533,2.3812767498844,0.471570123,2.08598441418215,2.45408535558904,0.279318106,0.734411846501785,0.178756693929289
2.734351394,29.4739586577148,2.498532201,1.7110384935455,2.37911353816134,0.472317631,2.08581343963115,2.4555967466884,0.280582737,0.735950664818338,0.178778776672893
2.736228093,29.5106071246211,2.49511406,1.70746934329569,2.37681330624059,0.473015983,2.08559777285002,2.45700935059593,0.281759359,0.737470839695185,0.178796415041584
2.738104793,29.5458666826337,2.492034783,1.70386006326625,2.37436503900954,0.473972105,2.08533368521091,2.45831397786638,0.282823081,0.738970543977161,0.178809373429513
2.739981493,29.5798401184829,2.488231693,1.70021459796875,2.37178093108272,0.474485694,2.08502504290261,2.45951838064738,0.283845963,0.740451156407637,0.178818146716745
2.741858192,29.6125245781902,2.483815322,1.69653374801144,2.36906180676201,0.47476301,2.08467200777429,2.46062213716536,0.284764167,0.741912510471218,0.178822857533318
2.743734892,29.6439157737135,2.479643541,1.69281825932057,2.36620832520496,0.475493496,2.08427469223813,2.46162472802894,0.28557005,0.74335441993387,0.178823620577487
2.745611591,29.6740095165764,2.474663554,1.68906888440528,2.36322116651974,0.475731839,2.08383321821917,2.46252566100346,0.286379509,0.744776697807963,0.178820548149062
2.747488291,29.7028018537678,2.469247875,1.68528636629058,2.36010101932968,0.475662958,2.08334771545181,2.4633244756236,0.287025755,0.746179162544627,0.178813750134352
2.749364991,29.7302889531702,2.464083466,1.68147145216237,2.35684859118998,0.476150442,2.08281832296569,2.46402073981624,0.287567491,0.747561632708408,0.178803333987997
2.75124169,29.7564671559635,2.458089586,1.67762488720943,2.35346460376846,0.47622337,2.08224518844296,2.46461405183262,0.288154994,0.748923929331499,0.178789404719509
2.75311839,29.781333015404,2.451613279,1.67374740813355,2.34994978664967,0.476079121,2.08162846711722,2.4651040410993,0.288622202,0.750265878059513,0.17877206484404
2.75499509,29.8048832138378,2.445438628,1.66983975520824,2.34630488775693,0.476288147,2.08096832354824,2.46549036650951,0.288957764,0.751587304821998,0.178751414412601
2.756871789,29.8271146082686,2.438497199,1.66590266596493,2.34253066784682,0.476130124,2.08026493074674,2.46577271778656,0.289302686,0.752888038083504,0.178727550984821
2.758748489,29.8480242621814,2.43074152,1.66193686857284,2.33862789365322,0.475619333,2.07951846884617,2.46595081575326,0.28955526,0.754167910880139,0.178700569569328
2.760625189,29.8676093762149,2.423370416,1.65794309423076,2.33459734967559,0.475389734,2.07872912732736,2.46602441166699,0.289656595,0.755426756703862,0.178670562694047
2.762501888,29.8858112415055,2.415676585,1.6539209561806,2.3304345159511,0.475119717,2.0778953138453,2.46598886299909,0.289732822,0.75666351029184,0.178637500761935
2.764378588,29.9026236487843,2.406821209,1.64987120442238,2.32613997921551,0.474246905,2.07701715245862,2.46584368838696,0.289778667,0.757877934200715,0.178601475703147
2.766255288,29.9181038140309,2.398375144,1.6457957766945,2.32172024472606,0.473776788,2.07609677045367,2.46559343241681,0.289660936,0.759070819797436,0.178562702931685
2.768131987,29.932249690426,2.38997598,1.64169538767867,2.31717614318009,0.473482902,2.07513439206745,2.46523798110731,0.289517571,0.76024201181674,0.178521264048446
2.770008687,29.9450594281552,2.380305439,1.63757074112301,2.31250850757518,0.47243031,2.07413024782832,2.46477725127623,0.289347765,0.76139135951482,0.178477238050517
2.771885387,29.9565313280193,2.370615201,1.63342254274621,2.30771818723151,0.471572481,2.07308457751449,2.46421119161246,0.289043652,0.762518712922032,0.178430701463234
2.773762086,29.9666638684473,2.361386254,1.62925149358428,2.30280604054295,0.471259897,2.0719976286706,2.46353978247058,0.288663113,0.76362392480354,0.178381728285766
2.775638786,29.9754557185433,2.351042492,1.62505828309748,2.29777292645407,0.470459914,2.0708696546898,2.46276303455505,0.288336813,0.764706852390781,0.178330389911891
2.777515486,29.9829057055757,2.340758079,1.62084360234262,2.29261971978382,0.46947001,2.06970091820334,2.46188099105255,0.287851157,0.765767353862416,0.178276755293074
2.779392185,29.9890128349648,2.3306481,1.61660813721178,2.28734730335001,0.469114855,2.06849168937553,2.46089372684011,0.287300787,0.766805290191016,0.178220890874801
2.781268885,29.9937762962573,2.319636986,1.61235256145463,2.28195655884985,0.468368903,2.06724224377307,2.4598013465831,0.286790476,0.767820526755609,0.178162860510459
2.783145585,29.9971954445412,2.30829684,1.60807755009554,2.27644838345768,0.467419198,2.06595286617675,2.45860398792805,0.2861748,0.768812930055778,0.178102725652616
2.785022284,29.9992698133789,2.297339155,1.60378377257599,2.27082368133937,0.467011973,2.06462384865896,2.45730182012382,0.285432235,0.769782369441793,0.178040545281069
