0.0018767	13.42865577	6.316522913	3.634184891
0.003753399	5.178985097	1.899590746	1.226229322
0.005630099	1.531628108	0.399940934	0.240488589
0.007506799	0.409664307	0.018962066	-0.040729263
0.009383498	0.298477889	-0.009122209	-0.061245891
0.011260198	0.437568784	0.033231525	-0.024174315
0.013136898	0.564052337	0.066975296	0.006426703
0.015013597	0.632952251	0.082566413	0.021814466
0.016890297	0.661802568	0.086662844	0.027365929
0.018766997	0.671723415	0.085746525	0.028564962
0.020643696	0.67493708	0.083266762	0.028368809
0.022520396	0.676537958	0.080647799	0.027983149
0.024397095	0.678018579	0.078246543	0.027718049
0.026273795	0.679560705	0.076097794	0.027582752
0.028150495	0.681081876	0.074158259	0.027541527
0.030027194	0.682472578	0.072376155	0.02755202
0.031903894	0.683734114	0.07073422	0.027607438
0.033780594	0.684854313	0.069206606	0.027696649
0.035657293	0.685839886	0.067781699	0.027814149
0.037533993	0.68671383	0.066452368	0.027961687
0.039410693	0.687480747	0.065205519	0.028130819
0.041287392	0.68815036	0.064024112	0.028324245
0.043164092	0.688732127	0.062906893	0.028537981
0.045040792	0.689232983	0.061844148	0.028772738
0.046917491	0.689653037	0.060824003	0.029022138
0.048794191	0.689994276	0.059843997	0.029285638
0.050670891	0.690263777	0.058893925	0.029562532
0.05254759	0.690481757	0.057977347	0.029856856
0.05442429	0.690631516	0.057088784	0.030160856
0.05630099	0.690727541	0.05622263	0.030477407
0.058177689	0.690762317	0.055377254	0.03080023
0.060054389	0.690749353	0.054553441	0.031136756
0.061931089	0.690687269	0.05375298	0.031479104
0.063807788	0.690581208	0.052971714	0.031836212
0.065684488	0.690435032	0.052213992	0.032199905
0.067561187	0.690261382	0.051480405	0.03257806
0.069437887	0.690067018	0.050773103	0.032966747
0.071314587	0.689851233	0.050091561	0.033365262
0.073191286	0.689622745	0.049434165	0.033778217
0.075067986	0.689401322	0.04880085	0.034208879
0.076944686	0.689176895	0.048192852	0.034651985
0.078821385	0.688939262	0.047607912	0.035102823
0.080698085	0.688701204	0.047033915	0.035566456
0.082574785	0.688451826	0.046476799	0.036038918
0.084451484	0.688177749	0.045930486	0.036514546
0.086328184	0.687854225	0.045382221	0.036985766
0.088204884	0.687493688	0.04483501	0.037458632
0.090081583	0.687082818	0.044290069	0.037928623
0.091958283	0.686627383	0.043747979	0.038396822
0.093834983	0.686115879	0.043202113	0.038857548
0.095711682	0.685554478	0.04265614	0.039316294
0.097588382	0.684954691	0.042115491	0.03977368
0.099465082	0.68432166	0.041585261	0.040229749
0.101341781	0.683660298	0.041062055	0.040684903
0.103218481	0.682967843	0.040547319	0.041137163
0.105095181	0.682252294	0.040048948	0.041586347
0.10697188	0.68151655	0.039563041	0.042033154
0.10884858	0.680782664	0.039091969	0.042482001
0.110725279	0.680049002	0.038633793	0.042930338
0.112601979	0.679337021	0.038193342	0.043382989
0.114478679	0.678642243	0.037766686	0.043840335
0.116355378	0.677975243	0.037354577	0.044301675
0.118232078	0.677350415	0.036957411	0.044771692
0.120108778	0.676772525	0.036577046	0.045252451
0.121985477	0.67623414	0.036211137	0.045739091
0.123862177	0.675747029	0.035856752	0.046237941
0.125738877	0.675297032	0.035516389	0.046742991
0.127615576	0.674873993	0.035185295	0.047252223
0.129492276	0.674482817	0.034857423	0.047767186
0.131368976	0.674120937	0.034540283	0.048289067
0.133245675	0.673794586	0.034231616	0.048818105
0.135122375	0.673499091	0.03393051	0.049353587
0.136999075	0.673251879	0.033641758	0.049899722
0.138875774	0.673045158	0.033358734	0.050454969
0.140752474	0.67288835	0.033082293	0.051021929
0.142629174	0.672778496	0.03281908	0.051600349
0.144505873	0.672729133	0.032567442	0.052192745
0.146382573	0.672743271	0.032329512	0.052800468
0.148259273	0.672830707	0.03210371	0.053423743
0.150135972	0.672989824	0.031886035	0.054064106
0.152012672	0.673216385	0.031679658	0.054717328
0.153889371	0.673507287	0.031485089	0.055382525
0.155766071	0.673856152	0.031301771	0.056057223
0.157642771	0.674259582	0.031126562	0.056739944
0.15951947	0.674722249	0.030961379	0.057430975
0.16139617	0.675245987	0.030805413	0.058129652
0.16327287	0.6758276	0.030656785	0.058834161
0.165149569	0.676472852	0.03051464	0.059545607
0.167026269	0.677174331	0.030379769	0.060260258
0.168902969	0.677932928	0.030250091	0.060977998
0.170779668	0.678744451	0.030129098	0.061697229
0.172656368	0.679611693	0.030013212	0.06241813
0.174533068	0.680532321	0.029901261	0.063140313
0.176409767	0.681507267	0.029795561	0.063863197
0.178286467	0.6825468	0.029696424	0.06458929
0.180163167	0.683651442	0.029602427	0.065320035
0.182039866	0.684823257	0.029516598	0.066053949
0.183916566	0.686061743	0.029436533	0.066791498
0.185793266	0.687371335	0.02936412	0.067534385
0.187669965	0.688750942	0.029297938	0.068281866
0.189546665	0.690197472	0.029239333	0.069032913
0.191423365	0.691716188	0.029186684	0.069788618
0.193300064	0.693303215	0.029142629	0.070548431
