0.0018767	17.89024455	9.159700361	4.974262422
0.003753399	6.998687599	2.966862554	1.720040807
0.005630099	2.14670712	0.679430759	0.365588962
0.007506799	0.644578132	0.054337313	-0.026616866
0.009383498	0.485667156	-0.002243171	-0.061662048
0.011260198	0.662823632	0.065356221	-0.015942515
0.013136898	0.826936004	0.122477669	0.022755087
0.015013597	0.916437303	0.149733171	0.041448259
0.016890297	0.953957339	0.157545569	0.047317197
0.018766997	0.966918126	0.156649924	0.047536324
0.020643696	0.971313135	0.153023807	0.046066316
0.022520396	0.973812798	0.149096674	0.04448825
0.024397095	0.976367623	0.145515563	0.043199422
0.026273795	0.979205304	0.142333397	0.042205382
0.028150495	0.982132254	0.139460687	0.041412955
0.030027194	0.985032942	0.136816999	0.040772068
0.031903894	0.987853871	0.134365731	0.040247903
0.033780594	0.990568415	0.132065711	0.039817788
0.035657293	0.993196523	0.129914111	0.039477762
0.037533993	0.995730946	0.127884888	0.039213103
0.039410693	0.998182092	0.125957838	0.039011534
0.041287392	1.000561279	0.124126647	0.038875114
0.043164092	1.002854765	0.122374913	0.038788522
0.045040792	1.005089014	0.120688964	0.038753264
0.046917491	1.007243197	0.11906581	0.038757874
0.048794191	1.009340909	0.117497572	0.038806794
0.050670891	1.011361541	0.115974183	0.03888537
0.05254759	1.013338906	0.114490321	0.039006207
0.05442429	1.015244066	0.113044547	0.039151886
0.05630099	1.017104228	0.111636509	0.039330041
0.058177689	1.018897191	0.110259351	0.039532241
0.060054389	1.02064061	0.108904379	0.039758751
0.061931089	1.022335994	0.107592778	0.040009747
0.063807788	1.023965922	0.10629772	0.040276419
0.065684488	1.025553823	0.105035271	0.040564484
0.067561187	1.027115081	0.103815801	0.040877049
0.069437887	1.028641417	0.102628451	0.041207633
0.071314587	1.030164185	0.101474455	0.041566051
0.073191286	1.031659593	0.100364262	0.041941992
0.075067986	1.03315125	0.099297871	0.042344823
0.076944686	1.034656726	0.098265628	0.042776926
0.078821385	1.036129719	0.097281851	0.043225057
