Time,AlphaDeg,ReferenceCl,ModelCl,ReferenceCd,ModelCd,ReferenceCm,ModelCm
6.81016213939465,14.8228725072869,1.69855210884756,1.70737502111191,1.68784077313036,1.68925288492686,-1.35213602410101,-1.35379721589941
6.81826947527488,14.9046142569665,1.70712333817575,1.71596979904027,1.68396124038981,1.68536002976478,-1.37971669363458,-1.3813666050297
6.82637681115511,14.9613360914317,1.71365586438752,1.72252565033634,1.67937747180399,1.68076290341544,-1.40651382513578,-1.40815228938113
6.83448414703534,14.9928947264059,1.71811564176427,1.72700852869219,1.67411733679427,1.67548937563769,-1.43248242038309,-1.43410927188911
6.84259148291557,14.9992104420382,1.72043088742771,1.72934665064587,1.66821117366561,1.66956978507489,-1.45792390663786,-1.45953898098858
6.85069881879581,14.9802672842827,1.72051624033234,1.72945465457385,1.66169354123056,1.66303869087883,-1.48329161806552,-1.48489475203527
6.85880615467604,14.9361131052001,1.71849596471633,1.72745680414203,1.65461600190085,1.65594765580139,-1.50739138997088,-1.50898242154066
6.86691349055627,14.8668594420787,1.7143561502319,1.72333918843602,1.64702490509266,1.64834302959972,-1.53019771875833,-1.53177648713229
6.8750208264365,14.772681235682,1.7080931627116,1.71709817272749,1.63897062502376,1.64027518683343,-1.55165393293687,-1.55322027855852
6.88312816231673,14.6538163883328,1.69971344607008,1.70874020037595,1.63050704066624,1.63179800681729,-1.57167621892996,-1.5732299834983
6.89123549819697,14.5105651629515,1.68923336350646,1.69828163403112,1.62169098558876,1.62296832346345,-1.59015702155459,-1.59169804804015
6.8993428340772,14.3432894245661,1.67667902716206,1.68574858529069,1.61258167077496,1.61384534809991,-1.60696818711909,-1.60849631977971
6.90745016995743,14.1524117262092,1.66208607667342,1.67117669325337,1.60324008535567,1.60449007020265,-1.62196412753348,-1.6234792119301
6.91555750583766,13.9384142415127,1.64549937726936,1.65461082261588,1.59372838176372,1.59496464255044,-1.63498520507238,-1.63648708808468
6.92366484171789,13.7018375466953,1.6269726175937,1.63610466149579,1.58410925307342,1.58533175856435,-1.64586146602016,-1.64734999586197
6.93177217759813,13.44327925502,1.60656779650799,1.61572020823419,1.57444531118211,1.57565403048924,-1.65441678547128,-1.655891811706
6.93987951347836,13.1633925071717,1.58435459679237,1.59352714509663,1.56479847498998,1.56599337757367,-1.66047342449557,-1.66193479805128
6.94798684935859,12.8628843213661,1.56040965183193,1.56960210495942,1.55522937781239,1.55641043348206,-1.66385694521037,-1.66530451839497
6.95609418523882,12.542513807361,1.53481571885943,1.5440278445524,1.54579680290888,1.54696398182384,-1.66440138029938,-1.66583500681548
6.96420152111905,12.2030902488791,1.50766077885872,1.51689234436237,1.53655715525394,1.53771042792407,-1.66195451288083,-1.66337404784055
6.97230885699928,11.845471059287,1.47903708852294,1.48828786059129,1.52756397655088,1.52870331383745,-1.65638309215117,-1.65778839209077
6.98041619287951,11.4705596156947,1.44904021342365,1.45830995832547,1.51886750907571,1.51999288219207,-1.64757779147055,-1.64896871436494
6.98852352875975,11.0793029769459,1.41776807354689,1.4270565570715,1.51051431232744,1.51162569283974,-1.63545770955727,-1.63683411483435
6.99663086463998,10.6726894912675,1.38532003244484,1.39462701990823,1.50254693476904,1.50364429459701,-1.61997422254227,-1.62133597109717
7.00473820052021,10.251746299613,1.35179605940807,1.36112131565864,1.49500364128749,1.4960869527051,-1.60111401430121,-1.60246096851032
7.01284553640044,9.81753674101724,1.31729599038418,1.32663927980875,1.48791819549852,1.48898743113466,-1.57890114340231,-1.58023316713719
7.02095287228067,9.3711576665095,1.28191890809603,1.2912799946258,1.48131969477078,1.48237482761,-1.55339804511921,-1.55471500376034
7.0290602081609,8.91373666837226,1.24576265530696,1.25514130242347,1.47523245492026,1.47627345830345,-1.5247054136323,-1.52600717408271
7.03716754404114,8.44642923174496,1.20890705499599,1.21830302573703,1.46967633443527,1.47070318206028,-1.49309204202201,-1.49437847272068
7.04527487992137,7.97041581577027,1.17139126284098,1.18080431980675,1.46466762003269,1.46568028595505,-1.45917235147468,-1.46044332240994
7.0533822158016,7.48689887164853,1.13332104442121,1.14275094978014,1.46021637392836,1.46121483256193,-1.42304684703308,-1.42430222975566
7.06148955168183,6.99709980514421,1.09480391403034,1.10425042952518,1.4563274962549,1.45731172237248,-1.38481450175541,-1.38605416939144
7.06959688756206,6.5022558912078,1.05594400505858,1.0654068920124,1.45300095213812,1.45397092087213,-1.34460975074589,-1.34583357800973
7.0777042234423,6.00361714851183,1.01684224769445,1.02632126701664,1.4502319247764,1.45118761161947,-1.30259732810631,-1.30380519131315
7.08581155932253,5.50244318179752,0.977596596167509,0.98709150835994,1.44801099876352,1.44895237956914,-1.25896686899862,-1.26015864607715
7.09391889520276,4.99999999999991,0.938302290974581,0.947812856137524,1.4463243719374,1.44725142292052,-1.21392740723204,-1.21510297773662
7.10202623108299,4.49755681820234,0.899052140182354,0.908578118020603,1.44515409443958,1.44606679217721,-1.16770190661517,-1.16886115173807
7.11013356696322,3.99638285148801,0.85993680375864,0.869477953587561,1.44447833398341,1.4453766554152,-1.1205219638583,-1.12166476644169
7.11824090284345,3.49774410879267,0.8210450658233,0.830601146574915,1.44427166651208,1.44515558894092,-1.07262281268053,-1.07374905722831
7.12634823872369,3.00290019485566,0.782464081533336,0.792034851762381,1.44450539145726,1.44537489254986,-1.02423874397871,-1.02534831666816
7.13445557460392,2.51310112835132,0.744279587788613,0.753864805678774,1.44514787068049,1.4460029284679,-0.975599036784958,-0.97669182547841
